entry,reco_asso_showers,reco_asso_tracks,reco_shower_energy_max,reco_shower_start_to_nearest_dead_wire_plane0,reco_shower_start_to_nearest_dead_wire_plane1,reco_shower_start_to_nearest_dead_wire_plane2,reco_shower_start_dist_to_SCB,reco_shower_conversion_distance,reco_shower_sliceId,reco_shower_nuscore,reco_shower_isclearcosmic,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_length,reco_shower_opening_angle,reco_shower_dirx,reco_shower_diry,reco_shower_dirz,reco_shower_implied_dirx,reco_shower_implied_diry,reco_shower_implied_dirz,reco_shower_dEdx_amalgamated,sss_num_unassociated_hits,sss_candidate_impact_parameter,sss_candidate_min_dist,sss_candidate_angle_to_shower,sss2d_ioc_ranked_angle_to_shower,sss3d_ioc_ranked_conv,sss3d_ioc_ranked_invar,sss3d_invar_ranked_implied_opang,sim_shower_pdg,sim_shower_overlay_fraction,sim_shower_matched
5198,1.0,0,1863.8156231422693,999999.0,999999.0,999999.0,36.815284729003906,0.3203115045281968,1.0,0.7619035243988037,0.0,0.009985549375414848,0.05367495779991319,0.11173067611298382,229.8754119873047,0.10149531811475754,0.4313855469226837,0.048400573432445526,0.9008685946464539,0.2539070390959549,-0.1519154873690432,0.9552240052442942,5.172591662011186,371.0,18.103094256459972,28.239894654210616,0.8321701618880698,1.3177377425441579,55.849346998540064,145.79174857973265,-0.3434373101183308,-11.0,0.027196652719665274,1.0
5200,1.0,0,306.999532592537,999999.0,999999.0,999999.0,23.26348876953125,0.4824380993166053,1.0,0.8937388062477112,0.0,0.0292728990316391,-0.04874513740306053,-0.09103953619448549,70.80643463134766,0.20558294653892517,0.47086530923843384,-0.0429861843585968,0.8811572790145874,0.5227556985699273,0.8144336421935884,0.2518418592608329,3.1591098082196405,287.0,134.5942458444596,134.57386207569584,1.3526705205050598,1.3526705205050598,41.331078051165775,58.010297327087166,-0.7398904864138887,11.0,0.013461538461538462,1.0
5205,1.0,0,947.9100389115307,999999.0,999999.0,999999.0,41.79411189880501,0.11239377639767135,1.0,0.9454614520072937,0.0,0.01453785877674818,0.04415007136891908,0.09391356900560457,193.36773681640625,0.08232675492763519,0.4243067502975464,0.03996572643518448,0.9046362638473511,0.6235542608346287,-0.022875874798744814,0.7814453135998526,4.361813436100536,526.0,16.99193539846469,34.769228649586864,0.7799311797495039,0.9251070303896731,69.74754329286634,148.36254986173185,0.7292809879008861,11.0,0.03001765744555621,1.0
5210,1.0,0,1005.7306803510018,999999.0,999999.0,999999.0,104.74767112731934,15.65385981498341,5.0,0.0,0.0,0.002513217506930232,0.004061362494677858,0.009316315644816612,196.80331420898438,0.1482148915529251,0.3996082544326782,0.003722984343767166,0.9166785478591919,0.44105547530495787,-0.339159695304895,0.8309276555658793,4.136506543150932,360.0,0.06475717819451177,0.1698864406004101,0.18876257385763676,0.18876257385763676,64.68532663770847,46.017527044359376,0.06500046364503842,11.0,0.018018018018018018,1.0
5212,1.0,0,641.0189807159136,999999.0,999999.0,999999.0,56.700024414062455,0.5359886231139368,0.0,0.8657009601593018,0.0,0.022883348166942596,0.006823565334567256,0.011671355286458466,110.40193176269531,0.15205496549606323,0.5046937465667725,0.005890727508813143,0.863278329372406,0.9439156312898725,-0.16994979385317258,0.28309070732877395,5.021045637180327,44.0,-99999.0,-99999.0,-99999.0,-9.0,52.63809512459368,297.8221231870095,-0.9188585451076765,-11.0,0.004188481675392671,1.0
5219,1.0,0,161.10671837406474,999999.0,999999.0,999999.0,48.54241943359375,0.4934816299055114,0.0,0.3221079409122467,0.0,0.07803916931152344,0.5155697011141904,0.5164802115108815,53.35335159301758,0.12373106926679611,0.6555778384208679,0.37230104207992554,0.6569701433181763,0.4104488767933942,-0.9005262425757851,-0.14347196928800868,3.94081459630877,376.0,0.43687507743499604,20.11731421350931,0.40130580777996444,0.40130580777996444,2.3125835324407853,135.2462389828441,-0.8170603402267191,11.0,0.007407407407407408,1.0
5227,1.0,0,645.7854549161265,999999.0,999999.0,999999.0,39.36794146697253,57.57286017368788,3.0,0.0,0.0,0.022545432671904564,0.06014947825657341,0.11169994709798373,117.40167236328125,0.11198138445615768,0.47236692905426025,0.052983902394771576,0.8798079490661621,0.0032832462784720077,-0.49417951777547436,0.8693536820564313,2.317831186344642,530.0,0.08617955600110591,3.2308291724401883,0.0021143783290245586,2.8070836850271292,68.86257375722035,5.577987069525768,0.7325617859120332,11.0,0.03494060097833683,1.0
5233,1.0,0,1648.6047569070029,999999.0,999999.0,999999.0,18.5780086517334,0.2716711204120407,0.0,0.7250207662582397,0.0,0.0253017358481884,0.018101513175574308,0.030658817907267828,175.31915283203125,0.03211997076869011,0.5082770586013794,0.015588058158755302,0.8610526323318481,-0.05403207766751793,0.7113755506215679,-0.7007320176506795,4.2056489025030235,1050.0,3.95460065920467,21.703836225154976,0.07096524996008224,2.801636401683935,52.16095996153889,2046.1014874342475,0.43965608303741477,11.0,0.002723867892407218,1.0
5235,1.0,0,778.3078043218743,999999.0,999999.0,999999.0,20.324127197265625,0.34798907940269064,2.0,0.8506128191947937,0.0,0.003553469432517886,0.01433819387084301,0.027995617557320593,64.99540710449219,0.22689299285411835,0.45574331283569336,0.012762149795889854,0.8900197148323059,0.4657146106739562,0.5498543454971355,0.693375872195393,4.6064375666878234,120.0,7.276950645023663,11.712474669659429,0.27706289397893347,1.5508763044009297,26.14127310379026,116.80020168949719,0.286506707881378,-11.0,0.018617021276595744,1.0
5245,1.0,0,1253.1683035185592,999999.0,999999.0,999999.0,7.890932756083134,0.10403168558023522,1.0,0.9227513670921326,0.0,0.027865607291460037,-0.01067858811430922,-0.020064442154905923,164.48614501953125,0.16716767847537994,0.4697631001472473,-0.009426799602806568,0.8827422857284546,0.07847082456566924,-0.7195847949891089,-0.6899565584241273,7.415777879001144,225.0,25.2964062456553,61.92000997318601,0.3806716941061398,0.3806716941061398,48.816957572281204,254.46868150165776,-0.3746295138137681,11.0,0.014059753954305799,1.0
5247,1.0,0,478.2519155357404,999999.0,999999.0,999999.0,13.086181640625,6.687464993418818,2.0,0.9449589848518372,0.0,0.047595757991075516,0.0152453831260767,0.03558813290802476,103.41281127929688,0.17032305896282196,0.39362025260925293,0.014014126732945442,0.9191662073135376,-0.33968951772583633,0.7155856219204314,-0.6103673068308443,4.758958370647745,391.0,0.6448755737973796,17.72143382690014,0.40410965296734974,2.7404071317498966,20.840513042573843,363.4115103414255,0.39240212825541043,11.0,0.09451575262543757,1.0
5248,1.0,0,468.42355461116705,999999.0,999999.0,999999.0,65.96023192560803,0.1857425614999667,1.0,0.5482754707336426,0.0,0.0546625591814518,0.3709751496528331,0.4585883861029335,91.7466812133789,0.36252957582473755,0.5918771028518677,0.29220491647720337,0.7511975765228271,0.9572963111383838,0.051035813378076104,-0.28456830187791654,3.9828302579502024,368.0,27.678603107651856,73.08229110858302,1.1911358630722764,1.1911358630722764,28.387369244823955,279.5410855605962,0.1985466605602627,-11.0,0.0167973124300112,1.0
5256,1.0,0,1291.8732956765925,999999.0,999999.0,999999.0,50.63294734129505,0.13681763687403992,1.0,0.9193243384361267,0.0,0.01497850101441145,-0.006053641334812431,-0.011581225098378008,191.1137237548828,0.10130714625120163,0.463224858045578,-0.005364951211959124,0.8862245678901672,0.1730890926496729,0.021691899819820476,-0.9846672673994601,3.83718174869325,276.0,3.6808691007201997,49.30940075526536,0.027291427976625624,0.027291427976625624,70.62385191338852,158.89723588091604,0.06861146604323776,-11.0,0.0182370820668693,1.0
5258,1.0,0,321.23750481324544,999999.0,999999.0,999999.0,30.81878662109375,0.3771549610261043,1.0,0.9947144389152527,0.0,0.046713460236787796,0.25488549976768493,0.6424028440974138,40.86981964111328,0.2286117821931839,0.3193105459213257,0.2389354109764099,0.9170336723327637,0.44499327396311583,-0.8856474690433747,0.13270096723329575,5.497527276860753,361.0,5.7300354683278805,77.88922878603019,1.8861633239232376,2.419468065340762,13.859591308621516,126.22006567421874,-0.9441555471956882,11.0,0.0,1.0
5259,1.0,0,594.4352707589644,999999.0,999999.0,999999.0,56.659889221191406,0.20617324643733254,1.0,0.11983082443475723,0.0,0.4171546995639801,0.3541449347510147,0.26649679829606643,337.4951171875,0.2412324696779251,0.7857527732849121,0.21450284123420715,0.5801562666893005,0.08581407250308055,-0.9847710640155153,0.15120150937800222,2.2107027560520818,505.0,0.7698953211576385,29.602306898095833,0.3543414822188859,0.3543414822188859,17.293933687636525,93.97994313590168,-0.771835149422404,-11.0,0.34532374100719426,1.0
5267,1.0,0,1763.5451966815035,999999.0,999999.0,999999.0,27.859505703226887,0.13572353897021766,0.0,0.0747719407081604,0.0,0.0004911611322313547,0.13924394145461014,0.2712629052019813,168.50643920898438,0.04006066173315048,0.4465321898460388,0.12418875098228455,0.8861073851585388,0.14828925716307692,-0.49871959421941564,0.853984228514581,4.344428342987062,269.0,2.128267057e-315,28.228676619258884,2.128267294e-315,2.128267294e-315,34.50073445155492,112.0188462492776,0.9647984779496075,-11.0,0.0003940110323089047,1.0
5272,1.0,0,844.9951632713248,999999.0,999999.0,999999.0,36.66596984863281,0.6628944183769611,0.0,0.6882785558700562,0.0,0.00034350695204921067,-0.027976116800006043,-0.04986166258857994,187.14328002929688,0.11885295063257217,0.4889596104621887,-0.024400563910603523,0.8719651103019714,0.5831834445664789,0.6613310159308963,0.47173971356181715,4.402206583689537,786.0,0.5989281051897284,17.312818862267907,0.02675876254303195,0.7779900144974796,47.99645581530146,30.3574851768605,0.5773396294117272,-11.0,0.017591339648173207,1.0
5279,1.0,0,772.3432639494986,999999.0,999999.0,999999.0,23.948020281379193,1.8527978955606306,0.0,0.9927951097488403,0.0,0.005090524908155203,0.12123118325349927,0.21571457748807205,136.11517333984375,0.11808134615421295,0.48319509625434875,0.10587963461875916,0.8690868020057678,0.522586118151845,-0.17282690067726017,0.8348859871367338,1.9049057485424654,400.0,26.65071914463291,98.31955519577456,1.764411198849049,1.8881664670541556,3.09875989019971,30.643407933601317,0.7001152119175824,11.0,0.0016142050040355124,1.0
5281,1.0,0,529.058492178577,999999.0,999999.0,999999.0,87.39831611005158,0.2560770131990757,4.0,0.7103058695793152,0.0,0.006105927284806967,0.14180534887862187,0.1843399286156216,133.55288696289062,0.1508694738149643,0.6040627360343933,0.11263156682252884,0.7889377474784851,0.19818542784400994,-0.5114923970574207,0.8361208429065385,3.741073186675024,200.0,101.32039575327012,102.68580911980688,2.4362136350839556,2.4362136350839556,61.854723359764776,37.35847046146697,-0.33518091506150816,11.0,0.0066100094428706326,1.0
5284,1.0,0,318.5756539232865,999999.0,999999.0,999999.0,40.761612783988234,0.08302434027441145,3.0,0.5748271942138672,0.0,0.0063770851120352745,0.15510500277998324,0.2933956693578094,90.84120178222656,0.07496228814125061,0.4552740156650543,0.1375449299812317,0.8796631693840027,0.520668387983393,0.5622042353834095,-0.642519126152468,2.010684694826442,106.0,2.9814388211094682,54.090938598190135,0.8914335999893188,0.8914335999893188,19.359089463179945,315.9825539556781,-0.8817653387506716,11.0,0.020958083832335328,1.0
5287,1.0,0,1422.9190696023456,999999.0,999999.0,999999.0,14.735889718167064,0.1751705820964655,0.0,0.9192994236946106,0.0,0.07773186266422272,0.03187282290613844,0.056442309135836394,105.30459594726562,0.2427377700805664,0.4912548065185547,0.027757037431001663,0.8705735802650452,0.5750881465653225,0.5477361807941151,0.6076666026112829,4.278974318295321,566.0,2.02873615e-315,41.19140144372182,2.02873615e-315,2.02873615e-315,24.459427463058226,164.45629318592097,0.7824596735477374,-11.0,0.01644736842105263,1.0
5288,1.0,0,320.2201616185264,999999.0,999999.0,999999.0,43.43080139160156,0.2800145873926585,1.0,0.9868578314781189,0.0,0.02198653854429722,-0.04448497901164088,-0.05373488113095448,74.2550048828125,0.10976163297891617,0.6372036933898926,-0.03427305817604065,0.7699328660964966,0.383793045811888,-0.807774558368951,-0.4474406785689922,4.750103852697431,524.0,1.900691567e-315,157.4081612326623,1.900691567e-315,1.900691567e-315,32.70854951749532,208.0869553037607,-0.9819066168986315,-11.0,0.01845018450184502,1.0
5290,1.0,0,100.4431994154444,999999.0,999999.0,999999.0,-1.0,0.3893607973299111,3.0,0.5377442836761475,0.0,0.300673246383667,-2.920846198818451,-2.6023952654391453,27.6064510345459,0.16633036732673645,-0.343655526638031,-0.20562255382537842,-0.9163079261779785,-0.3683797089257742,0.9288655171232659,-0.038797437429416645,4.506760733943155,381.0,7.258327808839054,38.70649532308354,0.32067649864336684,1.3903806896067163,4.549436852958171,27.66987928520596,-0.44438613375159486,-11.0,0.013333333333333334,1.0
5294,1.0,0,507.3332175133604,999999.0,999999.0,999999.0,27.885848999023438,85.53701634922243,1.0,0.0,0.0,0.04308389872312546,-0.024351056843958097,-0.05972180024524501,140.44639587402344,0.13841107487678528,0.3771452009677887,-0.022550607100129128,0.925879716873169,0.3529746460646044,-0.8055584409816208,0.47590387411622115,4.433619859310324,1178.0,6.91870253237136e-310,0.15519432062336486,2.03305784e-315,2.03305784e-315,66.50637141560944,85.46798516820417,0.13051940005277174,-11.0,0.010101010101010102,1.0
5300,1.0,0,3091.7382086804187,999999.0,999999.0,999999.0,31.15037717097979,1.415005878592665,0.0,0.016005394980311394,0.0,0.00015216546307783574,0.05957667218794727,0.14083090256283717,105.71065521240234,0.30438947677612305,0.3872230648994446,0.05489638075232506,0.9203504323959351,0.3216841310766531,-0.26550721844067626,0.9088593052664167,4.282046165632439,214.0,34.904738329206225,127.25613413633009,0.2691975009064797,0.2691975009064797,45.792644447664536,525.1941072991435,0.4015369469030502,11.0,0.029421598127716483,1.0
5302,1.0,0,547.59647816806,999999.0,999999.0,999999.0,26.350000381469727,0.8218319744341471,1.0,0.9748945236206055,0.0,0.009228902868926525,0.08049957015007096,0.16135685916550754,158.58639526367188,0.10476404428482056,0.44291952252388,0.0720948800444603,0.8936579823493958,0.5010668457022291,0.6948253181303957,0.5158970763854094,3.551698167026796,262.0,3.1332980567717237,68.57226704082737,0.09570289953645002,0.09570289953645002,29.591667550217625,49.79763216866209,-0.8536370648865519,-11.0,0.028293545534924844,1.0
5308,1.0,0,1285.6222333582716,999999.0,999999.0,999999.0,66.61919784545898,2.834978818446933,5.0,0.8268389701843262,0.0,0.02027302049100399,0.062488718250168385,0.11478621267627294,320.3070983886719,0.09618473798036575,0.476269394159317,0.05491053685545921,0.8775831460952759,0.17403492108335897,0.6962015811183703,0.696430330106171,15.672584838164523,759.0,0.0,1.071613755701059,0.0,0.0,48.25342878716401,91.65737049668695,-0.5755472357398388,-11.0,0.02965299684542587,1.0
5309,1.0,0,774.0886759493889,999999.0,999999.0,999999.0,11.307418823242188,0.45477174616887994,1.0,0.9726471304893494,0.0,0.030230507254600525,0.1924809128997831,0.2908457802633782,134.2251434326172,0.1567545235157013,0.5384959578514099,0.1611902117729187,0.8270671367645264,0.835691212201919,-0.5410110272102298,-0.09448421183149648,4.256239622828684,525.0,20.98682026021141,34.47453269504678,2.006748139308519,2.006748139308519,4.409637839466037,711.9130818019441,0.7369580685214423,11.0,0.0018159806295399517,1.0
5319,1.0,0,1496.1304550192306,999999.0,999999.0,999999.0,80.498291015625,0.25779995317096677,0.0,0.6300355792045593,0.0,0.011584565043449402,0.07932479692977615,0.1644303167189438,172.71975708007812,0.04218984767794609,0.4309445023536682,0.07150594890117645,0.8995409607887268,-0.3518163640912343,0.421969517782206,-0.8355638647166815,6.586011660512598,407.0,6.96344067e-315,37.134083399158285,6.96344067e-315,6.96344067e-315,66.78067825963954,452.0720365625914,-0.17861072569945513,-11.0,0.0020316944331572532,1.0
5324,1.0,0,1680.7869111261778,999999.0,999999.0,999999.0,68.5352388220979,0.3838905896784009,0.0,0.6497909426689148,0.0,0.019940970465540886,0.07971390814104445,0.1485131549823572,264.51043701171875,0.0204454492777586,0.46983006596565247,0.07029350847005844,0.8799538016319275,0.24377298073055054,0.9016976935207736,-0.3570938299173758,4.195135937220243,370.0,12.84497464516225,42.67281941303336,0.3208819340945632,2.340309847974818,73.25624195780546,930.2994951549198,0.7761454655733254,11.0,0.009513742071881607,1.0
5326,1.0,0,199.82230866322067,999999.0,999999.0,999999.0,9.00592041015625,0.18427370920328076,2.0,0.9357894062995911,0.0,0.2334025651216507,-0.0602132856915765,-0.12793636430441835,40.377994537353516,0.10910212248563766,0.423725962638855,-0.054507672786712646,0.9041489958763123,0.41120975320892883,0.39860268818153066,-0.8197697456239218,5.8377224438858955,227.0,41.46474261115703,41.36522177271575,0.25543143917700434,0.265541045285925,15.696475367732729,206.1482946905163,-0.9892491447981406,-11.0,0.025510204081632654,1.0
5334,1.0,0,449.187601088021,999999.0,999999.0,999999.0,25.55694580078125,0.14771358449732816,1.0,0.982401967048645,0.0,0.033929917961359024,0.06418367814612047,0.09583241043933059,146.30487060546875,0.21072794497013092,0.5550298690795898,0.05335327982902527,0.8301175236701965,0.1548464542548639,0.8288778845503856,-0.5375723468594475,2.447896147029681,392.0,92.43227398579431,97.02457413458625,1.0840052737409291,1.0840052737409291,35.54893470572601,99.87663721563057,-0.5542134637964558,11.0,0.04229934924078091,1.0
5336,1.0,0,526.7726511670386,999999.0,999999.0,999999.0,16.230674743652344,0.6981949548439399,1.0,0.9890851378440857,0.0,0.05066705867648125,0.0508736188938135,0.09317141100493188,67.03402709960938,0.3112659752368927,0.47800666093826294,0.044665876775979996,0.8772196173667908,0.5631786666390826,0.4035128725879164,0.7211152134704086,1.8632998866519481,33.0,-99999.0,-99999.0,-99999.0,-9.0,30.06319748718138,61.84200235951216,0.9870167634172404,-11.0,0.005834305717619603,1.0
5337,1.0,0,209.41052627810333,999999.0,999999.0,999999.0,24.966771433399035,0.34819061663444356,1.0,0.2242790013551712,0.0,0.21608959138393402,0.21418634797191802,0.4292225375125552,57.330718994140625,0.09655404090881348,0.4212058484554291,0.19277764856815338,0.8862406611442566,0.013234573468454447,-0.8007574294779267,0.5988425379020861,3.9293712386031263,573.0,1.9865714e-315,35.90587484084376,1.9865714e-315,1.9865714e-315,28.768402988035742,42.45497761995227,0.6928619091807469,11.0,0.013636363636363636,1.0
5338,1.0,0,978.2507624291552,999999.0,999999.0,999999.0,22.406729033644517,0.7433259868806802,3.0,0.7840768694877625,0.0,0.0006825769669376314,0.15815483196931923,0.3738525817633552,192.10816955566406,0.09273073822259903,0.37256407737731934,0.1461576223373413,0.916424572467804,0.4381436940160135,0.8526086609402227,0.284760556755535,4.18399731031471,368.0,146.30194415826912,146.0494490630539,0.08408453870132504,0.08408453870132504,26.83062098039339,433.2879444103911,0.6727963893494433,11.0,0.02469879518072289,1.0
5339,1.0,0,577.6423526322382,999999.0,999999.0,999999.0,19.854400617078984,0.08046892800357723,3.0,0.8377872705459595,0.0,0.03335247188806534,0.02392721547248439,0.04680491416516472,133.42324829101562,0.14164945483207703,0.45488396286964417,0.021306365728378296,0.8902958035469055,0.050439815607392774,0.4111034595369456,-0.9101921613364109,7.062855812911386,132.0,14.30346624417771,73.05978868179699,0.010368541748570805,0.010368541748570805,25.99538753456288,579.373052269767,-0.2425061998255078,11.0,0.00429553264604811,1.0
5341,1.0,0,1179.2975782243618,999999.0,999999.0,999999.0,31.545150756835938,0.2518309563383723,1.0,0.749417781829834,0.0,0.0020822566002607346,0.053845418413341846,0.09781516377616098,196.04605102539062,0.08305059373378754,0.48088136315345764,0.047188080847263336,0.8755149245262146,0.382998210650745,-0.5182685009968593,0.7646634106015507,4.081123558002048,364.0,3.6911835314452364,29.413381358906722,0.1895064774745434,1.545852270003632,62.12278730423756,543.0339809708469,0.3985120477706712,11.0,0.008466603951081843,1.0
5345,1.0,0,544.0066301499076,999999.0,999999.0,999999.0,52.09562683105469,0.09373641171737403,2.0,0.8938120603561401,0.0,0.008738248609006405,0.1380574979573943,0.27589646978898313,92.45620727539062,0.1439063996076584,0.4371751546859741,0.12377158552408218,0.8908188939094543,0.4006114507138987,0.8734583062446574,0.2767328184533229,4.343474616015984,186.0,172.6793780666589,180.9484709915799,1.873375516877618,1.873375516877618,4.7152132599292935,166.98906716205332,0.7789129152762908,-11.0,0.030753968253968252,1.0
5349,1.0,0,269.65918373266925,999999.0,999999.0,999999.0,83.79753817533262,0.163597301911242,3.0,0.9857085943222046,0.0,0.031916726380586624,0.28371337481053494,0.39360393840935975,93.54290008544922,0.2901882827281952,0.5589411854743958,0.232113778591156,0.7960577607154846,0.7898605518927672,0.2910037104452304,-0.5398491910439082,4.258045983717081,453.0,6.90683896229997e-310,6.863359652104404,1.976267445e-315,1.976267445e-315,3.342346555889161,173.09117226667777,0.08020726361323494,-11.0,0.011513157894736841,1.0
5352,1.0,0,573.8013424553976,999999.0,999999.0,999999.0,10.608413696289062,0.7210982973462491,0.0,0.8868491649627686,0.0,0.042361777275800705,-0.007053628690941213,-0.011833395615508361,137.18603515625,0.2671090066432953,0.5119958519935608,-0.006058932282030582,0.8589666485786438,0.4678199502871895,0.7989669787705824,0.3778839252303532,3.048965794580112,1100.0,64.34771749412812,106.9294811150661,0.25852909412050906,0.715979475899246,35.5461365939937,53.658194305330575,-0.9984791216565372,11.0,0.06328125,1.0
5358,1.0,0,379.5973364223706,999999.0,999999.0,999999.0,37.831077575683594,0.8500158874410104,1.0,0.9362685680389404,0.0,0.011472484096884727,0.012367458321515392,0.023237363958798034,89.40565490722656,0.32303932309150696,0.4697496294975281,0.010917708277702332,0.8827320337295532,0.3767504115873871,0.926220583120156,-0.013212069228270012,7.420417879361676,311.0,0.134434861694064,0.1266226618082798,0.5706600484789953,1.0080373507557319,0.5869773667560089,128.57902212267882,-0.2589214977477021,-11.0,0.10889774236387782,1.0
5360,1.0,0,769.6643915666785,999999.0,999999.0,999999.0,46.766685485839844,0.7389331669572934,3.0,0.9334697723388672,0.0,0.002833133563399315,0.1411979625671791,0.2479726838828156,161.8808135986328,0.13082754611968994,0.48583221435546875,0.1230047196149826,0.8653537631034851,0.38853547038315817,0.9093326233048685,0.1488434360246501,8.268238757550892,282.0,3.118050463903385,17.669647160355087,0.1656220679750828,0.24246661017324106,70.8471123187089,60.59685898711222,-0.07669197816088524,11.0,0.026101141924959218,1.0
5362,1.0,0,1453.2639091485903,999999.0,999999.0,999999.0,46.605224609375,0.25341292522379577,1.0,0.9630252122879028,0.0,0.015010102652013302,0.07682871346695182,0.1552497043957283,152.65916442871094,0.08746325224637985,0.4403097629547119,0.06891250610351562,0.8951973915100098,0.29913890144140826,-0.9405067357944357,-0.16113037444790831,5.446433886469787,134.0,13.42504134364184,13.243071704313067,1.4548039812698523,1.5543150229466283,23.107080185832302,135.60837403264307,0.9852435670933346,11.0,0.01140142517814727,1.0
5367,1.0,0,414.81991000624714,999999.0,999999.0,999999.0,37.503143310546875,0.7289388757424873,0.0,0.9798986315727234,0.0,0.0032359794713556767,-0.052202667811814304,-0.1335197629210981,120.05433654785156,0.11472669988870621,0.36210760474205017,-0.04863789677619934,0.9308663606643677,0.43351991778802024,-0.7445955782553596,0.5075804426134194,4.948791529575923,385.0,5.326328494325896,22.92582753524073,0.3183735748909016,0.6259080299118182,28.963812891099522,189.50474546621726,-0.9921712958322721,-11.0,0.05220883534136546,1.0
5370,1.0,0,446.52516773317603,999999.0,999999.0,999999.0,62.276424407958984,0.35382941977318133,1.0,0.7877135872840881,0.0,0.020811166614294052,-0.005859820643234808,-0.011701873328496893,300.58538818359375,0.035943083465099335,0.4477382302284241,-0.0052396152168512344,0.8941494226455688,0.4455644437220973,-0.501540309764614,0.7415724133028635,3.9420988390085894,266.0,61.87537583141368,81.32344895978984,0.4819463409207078,0.9290382663217656,20.982333761717815,79.43356375815893,0.5569608774147061,11.0,0.012429378531073447,1.0
5375,1.0,0,1162.877432618789,999999.0,999999.0,999999.0,32.76629638671875,0.5585234342368259,0.0,0.9721136689186096,0.0,0.003932406194508076,0.07777734095135069,0.142471883866277,98.02995300292969,0.14164234697818756,0.47628429532051086,0.06832000613212585,0.8766330480575562,0.6169373628524748,-0.6204206466078415,0.48421742180485616,4.148321901283916,305.0,50.39199855753772,50.05212876322382,0.8977810023547258,0.8977810023547258,23.59208744622672,484.8199512851006,0.7081873592104061,11.0,0.0026791694574681848,1.0
5379,1.0,0,765.1696674832136,999999.0,999999.0,999999.0,16.835485458374023,0.12202572045354335,1.0,0.9796079993247986,0.0,0.035981956869363785,0.049881852925808254,0.0913633392481573,194.88201904296875,0.11162588745355606,0.47802069783210754,0.04379549250006676,0.8772561550140381,0.034934636554421195,-0.605221086079279,0.7952905180711187,3.8841054753878548,180.0,0.5569831333736922,9.474208759209489,0.27526960309078824,2.7541408204080673,8.76597533987897,277.0962177743617,-0.6099595392353385,-11.0,0.009575104727707959,1.0
5387,1.0,0,1227.9943028633722,999999.0,999999.0,999999.0,30.99181589095536,0.0482801064655609,1.0,0.40465739369392395,0.0,0.015532796271145344,0.07264321721691491,0.13444274075762125,168.08914184570312,0.1112302914261818,0.47282546758651733,0.06395373493432999,0.878832221031189,0.5808946241011397,-0.7593032287285028,-0.29329173621646226,5.156301188243807,168.0,2.7965994515498753,8.464007762384702,1.0004005726714438,2.378756170977437,37.73920065607369,285.88389831269353,-0.89916186458041,-11.0,0.0010443864229765013,1.0
5394,1.0,0,1027.07881986738,999999.0,999999.0,999999.0,99.23284912109375,0.1902010281879395,3.0,0.9825107455253601,0.0,0.00684291822835803,-0.0030429052740739084,-0.005801943968229481,165.7084197998047,0.13331452012062073,0.4644564390182495,-0.002694780472666025,0.8855918645858765,0.11568377961860148,0.6944837442533484,-0.7101475847322194,8.357409426978197,285.0,-99999.0,-99999.0,-99999.0,-9.0,58.81830119958984,510.707583417414,-0.4040086467134678,11.0,0.0041265474552957355,1.0
5396,1.0,0,1157.440257903929,999999.0,999999.0,999999.0,39.84556579589844,0.19539264384144447,0.0,0.9923126101493835,0.0,0.004099131561815739,0.0685301292866195,0.13374227122699642,132.5411376953125,0.10950575023889542,0.45358118414878845,0.06102727726101875,0.8891229629516602,0.43255688113710045,0.7257666446033192,0.5349367459449609,3.6014521145761496,573.0,6.9396974627048e-310,52.605385405202576,6.96344067e-315,6.96344067e-315,28.884232304523938,67.20526144745843,0.9770035847277636,-11.0,0.003579952267303103,1.0
5399,1.0,0,1279.308004022581,999999.0,999999.0,999999.0,28.316864013671875,0.3281115414253795,0.0,0.586704671382904,0.0,0.02405688166618347,0.06015065643348636,0.13935043493769464,137.1761474609375,0.05951748415827751,0.39393696188926697,0.055253397673368454,0.9174753427505493,0.5130069979083133,-0.07675631048590786,0.8549457812619995,4.4070895176630795,556.0,6.046261878419678,80.64823895198194,0.06965201053148108,0.07908210229882197,52.66138655509055,13.1524346121002,0.7988027398447742,-11.0,0.044274809160305344,1.0
5403,1.0,0,1625.2491977932418,999999.0,999999.0,999999.0,39.7603759765625,49.82728567396221,0.0,0.0,0.0,0.0228336900472641,0.02228969484515819,0.047777689611989436,153.21929931640625,0.11453039199113846,0.4224902391433716,0.020200980827212334,0.9061422944068909,0.4866743989490993,0.15812666677895865,0.8591530635811695,4.39182792012909,880.0,6.96344067e-315,47.98078945434128,6.96344067e-315,6.96344067e-315,26.70501546648882,14.814651999914371,0.842620178597312,-11.0,0.001392757660167131,1.0
5405,1.0,0,287.1873391125831,999999.0,999999.0,999999.0,70.09285736083984,3.645631797762642,8.0,0.5412291884422302,0.0,0.004965955391526222,0.1977601047423777,0.377789251965929,220.27894592285156,0.16352581977844238,0.44368335604667664,0.17607642710208893,0.8787162899971008,0.2713752132216084,0.0804798254642934,0.9591029618044996,1.8299957389834107,287.0,4.668287881034486,10.46723836439727,0.01593162305463865,0.31699339032551854,47.840230472193596,17.54048149169624,0.37744819413357966,-11.0,0.0048543689320388345,1.0
