run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
16110.000,65.000,3289.000,-0.000,-14622437014834134384640.000,6.389,1198.085,0.957,0.024,0.118,0.572,0.094,0.995,0.098
18226.000,115.000,5791.000,-0.000,-14622437014834134384640.000,26.095,70.615,0.533,0.136,2.869,1.826,0.308,-0.929,0.148
15266.000,49.000,2484.000,-0.000,-14622437014834134384640.000,54.661,2222.523,0.164,0.007,-0.025,-0.064,0.225,0.951,0.822
18622.000,54.000,2741.000,-0.000,-14622437014834134384640.000,115.868,36.854,0.117,0.480,-1.086,-1.786,0.223,0.346,0.004
15129.000,14.000,712.000,-0.000,-14622437014834134384640.000,5.440,162.007,0.709,0.038,0.161,3.099,0.169,0.182,0.008
15930.000,98.000,4920.000,-0.000,-14622437014834134384640.000,65.223,53.124,0.072,0.201,0.010,3.132,0.360,0.617,0.030
16141.000,140.000,7031.000,-0.000,-14622437014834134384640.000,25.534,63.151,0.824,0.129,0.367,2.696,0.140,0.723,0.042
14432.000,9.000,479.000,-0.000,-14622437014834134384640.000,27.872,54.972,0.213,0.312,-0.694,-0.029,0.124,0.110,0.012
16280.000,1.000,85.000,-0.000,-14622437014834134384640.000,0.302,105.399,0.000,0.011,0.662,1.140,0.180,0.837,0.092
16280.000,45.000,2292.000,-0.000,-14622437014834134384640.000,-99999.000,98.415,0.270,0.290,-0.174,-2.845,0.086,0.795,0.018
17503.000,217.000,10871.000,-0.000,-14622437014834134384640.000,63.584,1205.627,0.621,0.003,0.735,1.395,0.056,0.810,0.011
14736.000,163.000,8184.000,-0.000,-14622437014834134384640.000,31.585,1069.511,0.999,0.028,0.208,1.022,0.130,0.994,0.265
17452.000,17.000,861.000,-0.000,-14622437014834134384640.000,189.119,134.076,0.462,0.008,-1.057,-1.947,0.058,0.347,0.010
16188.000,50.000,2538.000,-0.000,-14622437014834134384640.000,-99999.000,409.279,0.839,0.033,-3.106,-3.037,0.077,-0.968,0.753
16188.000,131.000,6593.000,-0.000,-14622437014834134384640.000,17.707,850.883,0.028,0.003,-1.355,-1.736,0.198,0.094,0.004
16835.000,26.000,1337.000,-0.000,-14622437014834134384640.000,18.646,810.363,0.047,0.002,-1.153,-1.796,0.226,0.282,0.005
17406.000,12.000,614.000,-0.000,-14622437014834134384640.000,109.543,65.299,0.010,0.050,-0.587,-1.172,0.250,0.764,0.037
17406.000,14.000,701.000,-0.000,-14622437014834134384640.000,7.068,311.920,0.120,0.065,0.303,1.788,0.449,0.971,0.026
17406.000,21.000,1075.000,-0.000,-14622437014834134384640.000,149.995,35.903,0.023,0.395,1.428,1.654,0.324,0.238,0.004
15092.000,73.000,3683.000,-0.000,-14622437014834134384640.000,21.298,401.735,0.413,0.002,0.132,0.126,0.104,0.748,0.378
15462.000,155.000,7792.000,-0.000,-14622437014834134384640.000,9.674,62.623,0.032,0.456,2.252,2.260,0.158,-0.499,0.004
18651.000,59.000,2975.000,-0.000,-14622437014834134384640.000,-99999.000,307.609,0.917,0.029,0.138,0.297,0.040,0.941,0.911
14202.000,80.000,4025.000,-0.000,-14622437014834134384640.000,81.347,641.723,0.813,0.006,-0.078,-2.914,0.235,0.904,0.055
14737.000,12.000,620.000,-0.000,-14622437014834134384640.000,-99999.000,166.845,0.110,0.094,-0.069,-0.956,0.381,0.984,0.160
15775.000,25.000,1277.000,-0.000,-14622437014834134384640.000,9.475,110.287,0.166,0.261,-1.733,-1.419,0.171,-0.250,0.006
15291.000,323.000,16174.000,-0.000,-14622437014834134384640.000,0.157,191.347,0.000,0.271,-0.505,-0.596,0.044,0.710,0.017
15783.000,192.000,9607.000,-0.000,-14622437014834134384640.000,-99999.000,1055.856,0.000,0.005,-2.872,-2.764,0.127,-0.861,0.197
15871.000,28.000,1419.000,-0.000,-14622437014834134384640.000,2.084,1323.129,0.999,0.021,-0.351,-0.581,0.370,0.829,0.171
18710.000,21.000,1093.000,-0.000,-14622437014834134384640.000,41.551,89.410,0.047,0.220,-2.445,-2.480,0.158,-0.690,0.024
15097.000,67.000,3397.000,-0.000,-14622437014834134384640.000,20.186,90.481,0.076,0.295,-1.047,-2.488,0.285,0.208,0.006
17205.000,43.000,2154.000,-0.000,-14622437014834134384640.000,20.731,1946.240,0.000,0.000,0.053,0.539,0.136,0.999,0.042
17205.000,158.000,7930.000,-0.000,-14622437014834134384640.000,5.789,357.776,0.863,0.020,-0.407,-0.404,0.124,0.691,0.148
16298.000,61.000,3077.000,-0.000,-14622437014834134384640.000,0.630,53.313,0.000,0.022,-1.262,-0.975,0.307,0.211,0.006
14534.000,43.000,2163.000,-0.000,-14622437014834134384640.000,0.163,61.132,0.000,0.058,1.369,1.851,0.410,0.270,0.007
