run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
18923.000,263.000,13183.000,-0.000,-14622437014834134384640.000,3.129,23.034,0.018,0.485,-0.616,-1.461,0.391,0.751,0.008
17267.000,144.000,7220.000,-0.000,-14622437014834134384640.000,13.418,39.852,0.122,0.236,-0.151,-2.991,0.159,0.627,0.005
17638.000,18.000,936.000,-0.000,-14622437014834134384640.000,10.687,343.995,0.132,0.010,0.136,0.213,0.167,0.886,0.934
18232.000,6.000,314.000,-0.000,-14622437014834134384640.000,50.321,536.115,0.644,0.042,0.022,0.081,0.164,0.979,0.776
18232.000,25.000,1252.000,-0.000,-14622437014834134384640.000,37.954,195.612,0.103,0.449,-0.850,-0.748,0.061,0.496,0.010
18232.000,25.000,1256.000,-0.000,-14622437014834134384640.000,101.603,164.637,0.017,0.239,-2.479,-2.539,0.243,-0.684,0.033
14976.000,13.000,683.000,-0.000,-14622437014834134384640.000,53.541,397.636,0.060,0.003,-0.979,-0.785,0.099,0.408,0.008
15116.000,79.000,3965.000,-0.000,-14622437014834134384640.000,20.544,142.610,0.044,0.086,1.156,1.622,0.032,0.493,0.004
16036.000,461.000,23098.000,-0.000,-14622437014834134384640.000,32.756,44.013,0.666,0.098,0.400,0.278,0.238,0.628,0.037
14644.000,280.000,14025.000,-0.000,-14622437014834134384640.000,30.778,171.919,0.075,0.109,0.836,1.148,0.177,0.730,0.043
16776.000,106.000,5330.000,-0.000,-14622437014834134384640.000,0.108,246.627,0.000,0.440,-2.705,-1.934,0.096,-0.944,0.030
14124.000,65.000,3275.000,-0.000,-14622437014834134384640.000,9.766,470.206,0.592,0.064,0.181,0.218,0.261,0.821,0.497
15141.000,27.000,1366.000,-0.000,-14622437014834134384640.000,53.174,113.487,0.040,0.250,-1.638,-2.105,0.109,-0.189,0.006
18007.000,124.000,6229.000,-0.000,-14622437014834134384640.000,17.699,348.213,0.000,0.004,-1.591,-0.846,0.205,-0.042,0.006
14722.000,211.000,10551.000,-0.000,-14622437014834134384640.000,9.245,152.882,0.059,0.013,1.224,2.089,0.054,0.347,0.004
17823.000,15.000,777.000,-0.000,-14622437014834134384640.000,17.803,266.127,0.038,0.017,1.662,0.892,0.148,0.061,0.008
18032.000,564.000,28242.000,-0.000,-14622437014834134384640.000,16.693,98.388,0.127,0.320,-2.312,-2.706,0.078,-0.466,0.006
17390.000,25.000,1274.000,-0.000,-14622437014834134384640.000,1.074,565.197,0.313,0.055,0.311,0.986,0.301,0.972,0.121
15596.000,18.000,926.000,-0.000,-14622437014834134384640.000,12.776,238.459,0.246,0.142,0.480,0.636,0.038,0.829,0.206
18024.000,28.000,1428.000,-0.000,-14622437014834134384640.000,39.580,143.680,0.354,0.491,2.070,0.144,0.157,0.016,0.024
18039.000,21.000,1095.000,-0.000,-14622437014834134384640.000,70.829,786.125,0.237,0.005,0.502,0.411,0.266,0.676,0.065
18039.000,76.000,3847.000,-0.000,-14622437014834134384640.000,22.171,1136.711,0.341,0.004,-0.175,-0.234,0.013,0.819,0.042
14375.000,162.000,8143.000,-0.000,-14622437014834134384640.000,21.945,152.670,0.707,0.311,-0.360,-2.752,0.103,0.625,0.022
15927.000,311.000,15551.000,-0.000,-14622437014834134384640.000,103.369,83.927,0.005,0.262,-2.088,-1.259,0.225,-0.540,0.009
17182.000,7.000,387.000,-0.000,-14622437014834134384640.000,30.511,460.391,0.127,0.010,1.104,0.639,0.107,0.407,0.010
16197.000,11.000,569.000,-0.000,-14622437014834134384640.000,0.059,93.463,0.038,0.432,1.861,2.584,0.203,-0.165,0.003
16352.000,4.000,226.000,-0.000,-14622437014834134384640.000,72.578,262.599,0.222,0.174,0.616,1.041,0.155,0.850,0.100
18701.000,198.000,9936.000,-0.000,-14622437014834134384640.000,16.539,120.334,0.304,0.023,-0.427,-0.976,0.176,0.848,0.091
18701.000,235.000,11795.000,-0.000,-14622437014834134384640.000,7.830,111.681,0.252,0.199,0.294,2.841,0.290,0.662,0.017
15907.000,2.000,133.000,-0.000,-14622437014834134384640.000,26.618,86.772,0.022,0.132,-1.088,-2.810,0.312,0.059,0.006
16066.000,43.000,2191.000,-0.000,-14622437014834134384640.000,126.339,166.032,0.000,0.483,-0.679,-0.754,0.187,0.629,0.036
16949.000,102.000,5124.000,-0.000,-14622437014834134384640.000,55.124,30.629,0.006,0.126,1.835,2.374,0.606,-0.166,0.014
16949.000,252.000,12622.000,-0.000,-14622437014834134384640.000,27.080,184.940,0.091,0.166,1.376,1.105,0.139,0.300,0.009
