run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
17372.000,34.000,1721.000,-0.000,-14622437014834134384640.000,39.932,24.856,0.034,0.442,1.491,0.775,0.122,0.186,0.003
16295.000,233.000,11691.000,-0.000,-14622437014834134384640.000,4.903,241.383,0.338,0.145,2.873,1.765,0.113,-0.930,0.051
14921.000,76.000,3843.000,-0.000,-14622437014834134384640.000,8.028,467.646,0.970,0.000,-0.525,-1.426,0.353,0.808,0.025
18010.000,61.000,3096.000,-0.000,-14622437014834134384640.000,9.886,381.808,0.448,0.088,-2.867,-2.803,0.095,-0.827,0.124
18010.000,275.000,13772.000,-0.000,-14622437014834134384640.000,46.688,110.676,0.226,0.261,-0.487,-1.875,0.119,0.806,0.019
17327.000,29.000,1500.000,-0.000,-14622437014834134384640.000,26.523,364.201,0.309,0.001,-0.434,-0.333,0.181,0.604,0.083
15312.000,22.000,1110.000,-0.000,-14622437014834134384640.000,-99999.000,84.151,0.005,0.150,-0.998,-1.393,0.144,0.455,0.005
18754.000,233.000,11670.000,-0.000,-14622437014834134384640.000,93.642,711.313,0.626,0.000,0.061,0.176,0.082,0.968,0.774
18885.000,68.000,3444.000,-0.000,-14622437014834134384640.000,125.783,439.788,0.056,0.014,-0.843,-0.378,0.082,0.342,0.018
14736.000,282.000,14149.000,-0.000,-14622437014834134384640.000,-99999.000,351.710,0.000,0.006,-0.464,-1.260,0.394,0.842,0.036
17131.000,122.000,6118.000,-0.000,-14622437014834134384640.000,-99999.000,747.674,0.016,0.313,-1.559,-2.130,0.238,-0.122,0.003
14548.000,77.000,3868.000,-0.000,-14622437014834134384640.000,31.205,42.035,0.873,0.171,1.479,2.951,0.157,-0.040,0.021
18714.000,79.000,3997.000,-0.000,-14622437014834134384640.000,-99999.000,148.172,0.248,0.142,-2.023,-1.284,0.114,-0.491,0.010
14825.000,8.000,404.000,-0.000,-14622437014834134384640.000,164.209,294.372,0.212,0.017,0.192,0.478,0.103,0.959,0.851
14295.000,56.000,2849.000,-0.000,-14622437014834134384640.000,-99999.000,262.983,0.000,0.035,-1.102,-0.846,0.191,0.326,0.005
14396.000,72.000,3614.000,-0.000,-14622437014834134384640.000,23.704,435.641,0.168,0.006,-0.890,-2.151,0.165,0.446,0.006
15511.000,42.000,2110.000,-0.000,-14622437014834134384640.000,32.630,43.921,0.157,0.352,0.806,0.541,0.094,0.549,0.006
15511.000,42.000,2137.000,-0.000,-14622437014834134384640.000,0.344,403.372,0.281,0.415,1.587,2.012,0.390,0.047,0.005
15416.000,11.000,581.000,-0.000,-14622437014834134384640.000,0.069,144.601,0.096,0.049,1.885,1.957,0.076,-0.220,0.005
15416.000,21.000,1066.000,-0.000,-14622437014834134384640.000,-99999.000,405.040,0.031,0.002,-1.363,-1.252,0.118,0.120,0.005
16303.000,14.000,728.000,-0.000,-14622437014834134384640.000,50.526,86.358,0.038,0.311,-1.239,-1.105,0.088,0.235,0.014
15843.000,6.000,328.000,-0.000,-14622437014834134384640.000,46.469,44.191,0.062,0.106,-1.335,-1.212,0.222,0.147,0.003
15520.000,110.000,5536.000,-0.000,-14622437014834134384640.000,17.502,131.010,0.067,0.275,-1.415,-2.093,0.163,0.003,0.009
15231.000,199.000,9953.000,-0.000,-14622437014834134384640.000,254.575,109.104,0.384,0.152,0.531,2.495,0.460,0.711,0.039
15554.000,71.000,3564.000,-0.000,-14622437014834134384640.000,97.489,194.695,0.586,0.020,-0.578,-2.456,0.135,0.598,0.019
16858.000,200.000,10043.000,-0.000,-14622437014834134384640.000,32.910,26.929,0.051,0.305,1.514,1.543,0.166,0.164,0.003
17333.000,97.000,4871.000,-0.000,-14622437014834134384640.000,0.118,123.884,0.000,0.025,-0.565,-2.645,0.174,0.499,0.008
14553.000,289.000,14479.000,-0.000,-14622437014834134384640.000,19.961,196.800,0.774,0.060,0.392,0.269,0.153,0.624,0.121
18577.000,110.000,5532.000,-0.000,-14622437014834134384640.000,41.743,136.250,0.406,0.255,2.133,0.485,0.122,-0.164,0.026
18794.000,193.000,9655.000,-0.000,-14622437014834134384640.000,2.549,121.030,0.104,0.192,-2.403,-1.285,0.056,-0.774,0.021
17327.000,54.000,2725.000,-0.000,-14622437014834134384640.000,11.174,197.777,0.063,0.450,-0.743,-0.835,0.075,0.602,0.016
14556.000,304.000,15230.000,-0.000,-14622437014834134384640.000,23.828,1938.276,0.874,0.032,0.012,0.027,0.105,0.937,0.944
14376.000,277.000,13875.000,-0.000,-14622437014834134384640.000,58.880,846.896,0.141,0.114,-0.699,-1.243,0.225,0.692,0.020
17753.000,77.000,3896.000,-0.000,-14622437014834134384640.000,43.633,821.098,0.000,0.024,0.053,0.068,0.162,0.833,0.866
15061.000,239.000,11992.000,-0.000,-14622437014834134384640.000,-99999.000,66.793,0.030,0.440,-1.662,-1.587,0.349,-0.197,0.004
14746.000,20.000,1010.000,-0.000,-14622437014834134384640.000,37.637,667.361,0.132,0.000,-0.410,-0.412,0.450,0.693,0.073
18679.000,192.000,9633.000,-0.000,-14622437014834134384640.000,15.024,29.477,0.056,0.244,-1.066,-1.889,0.129,0.350,0.002
14539.000,178.000,8919.000,-0.000,-14622437014834134384640.000,6.214,245.289,0.805,0.069,-0.024,-2.982,0.271,0.966,0.074
14722.000,147.000,7380.000,-0.000,-14622437014834134384640.000,42.615,41.632,0.084,0.102,-1.332,-2.110,0.144,0.074,0.002
15079.000,51.000,2565.000,-0.000,-14622437014834134384640.000,16.744,59.184,0.063,0.111,-0.925,-2.762,0.192,0.158,0.006
15079.000,52.000,2639.000,-0.000,-14622437014834134384640.000,14.331,208.519,0.644,0.364,0.242,0.291,0.037,0.821,0.227
16847.000,146.000,7343.000,-0.000,-14622437014834134384640.000,54.016,375.872,0.570,0.022,-0.570,-1.857,0.110,0.755,0.019
15882.000,117.000,5873.000,-14747.215,-2344335872.000,13.129,79.614,0.002,0.132,0.902,1.632,0.244,0.694,0.015
18907.000,116.000,5802.000,-0.000,-14622437014834134384640.000,44.101,99.158,0.013,0.207,-1.232,-2.154,0.175,0.153,0.005
16807.000,89.000,4487.000,-14747.215,-2344335872.000,21.512,147.175,0.100,0.087,-2.069,-2.060,0.036,-0.547,0.006
