run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
16947.000,274.000,13702.000,-0.000,-14622437014834134384640.000,-99999.000,76.876,0.100,0.104,1.656,1.518,0.485,0.025,0.012
18737.000,0.000,11.000,-0.000,-14622437014834134384640.000,24.872,109.055,0.039,0.175,-2.089,-0.614,0.143,-0.306,0.010
18752.000,392.000,19609.000,-0.000,-14622437014834134384640.000,9.619,607.900,0.818,0.044,0.512,0.772,0.194,0.854,0.136
15715.000,84.000,4209.000,-0.000,-14622437014834134384640.000,0.563,181.238,0.000,0.051,0.927,2.283,0.108,0.515,0.005
14463.000,205.000,10268.000,-0.000,-14622437014834134384640.000,73.606,215.439,0.947,0.014,0.214,0.698,0.194,0.980,0.883
14409.000,56.000,2827.000,-0.000,-14622437014834134384640.000,14.554,54.110,0.029,0.484,-1.980,-0.875,0.154,-0.342,0.005
16476.000,3.000,178.000,-0.000,-14622437014834134384640.000,67.742,223.869,0.556,0.006,-0.389,-2.909,0.149,0.398,0.012
18024.000,28.000,1428.000,-0.000,-14622437014834134384640.000,39.580,145.236,0.354,0.490,2.067,0.144,0.157,0.016,0.024
14796.000,52.000,2619.000,-0.000,-14622437014834134384640.000,29.899,301.531,0.273,0.001,-0.283,-2.627,0.308,0.792,0.017
15828.000,190.000,9517.000,-0.000,-14622437014834134384640.000,0.040,546.579,0.000,0.002,0.323,0.624,0.067,0.923,0.694
16901.000,76.000,3840.000,-0.000,-14622437014834134384640.000,61.114,20.385,0.085,0.357,0.884,1.237,0.145,0.707,0.016
14976.000,13.000,683.000,-0.000,-14622437014834134384640.000,53.539,409.305,0.034,0.002,-0.983,-0.784,0.100,0.405,0.007
14152.000,8.000,421.000,-0.000,-14622437014834134384640.000,0.181,229.223,0.000,0.180,-0.220,-2.020,0.591,0.931,0.058
14152.000,95.000,4759.000,-0.000,-14622437014834134384640.000,17.640,146.065,0.011,0.369,-1.614,-1.068,0.046,-0.093,0.003
17181.000,105.000,5253.000,-0.000,-14622437014834134384640.000,5.652,59.905,0.709,0.311,0.357,2.864,0.104,0.550,0.019
14512.000,28.000,1432.000,-0.000,-14622437014834134384640.000,149.471,195.449,0.030,0.434,0.015,3.139,0.027,0.082,0.005
17686.000,366.000,18304.000,-0.000,-14622437014834134384640.000,97.274,160.563,0.032,0.115,1.277,0.902,0.106,0.358,0.017
14921.000,76.000,3843.000,-0.000,-14622437014834134384640.000,4.354,458.335,0.127,0.009,-0.485,-1.299,0.314,0.831,0.015
14534.000,43.000,2163.000,-0.000,-14622437014834134384640.000,0.163,60.938,0.000,0.050,1.369,1.851,0.410,0.269,0.007
17265.000,17.000,859.000,-0.000,-14622437014834134384640.000,-99999.000,211.073,0.014,0.500,-1.018,-1.728,0.102,0.416,0.003
14464.000,81.000,4095.000,-0.000,-14622437014834134384640.000,20.156,33.060,0.058,0.281,-0.705,-1.574,0.461,0.686,0.041
17206.000,107.000,5357.000,-0.000,-14622437014834134384640.000,195.647,291.279,0.966,0.006,0.629,2.381,0.090,0.693,0.060
