run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
18059.000,3.000,184.000,0.232,1.164,0.581,278.980,0.000,0.040,0.160,2.600,0.239,0.942,0.034
17975.000,126.000,6310.000,1.021,1.000,65.097,790.585,0.905,0.040,-0.352,-0.692,0.228,0.855,0.317
14224.000,37.000,1864.000,0.834,1.000,22.623,190.952,0.049,0.037,1.246,0.830,0.246,0.367,0.014
15639.000,58.000,2901.000,1.020,1.000,78.970,91.831,0.797,0.376,-0.425,-0.973,0.055,0.849,0.105
15639.000,150.000,7506.000,0.515,1.000,0.059,489.218,0.000,0.136,0.836,1.152,0.205,0.730,0.027
17753.000,174.000,8735.000,0.582,1.000,-99999.000,113.896,0.347,0.094,0.726,0.374,0.127,0.481,0.036
15079.000,52.000,2639.000,0.972,,14.331,201.938,0.647,0.381,0.244,0.293,0.037,0.820,0.220
17235.000,33.000,1658.000,0.748,1.000,48.472,92.909,0.016,0.303,1.277,1.146,0.316,0.388,0.011
18011.000,90.000,4532.000,0.514,1.000,60.564,1242.722,0.000,0.000,-2.975,-1.457,0.026,-0.993,0.160
18010.000,61.000,3096.000,0.977,1.000,10.259,368.896,0.184,0.056,-2.864,-2.797,0.088,-0.829,0.202
17406.000,14.000,701.000,1.041,1.000,7.068,320.900,0.420,0.036,0.183,1.983,0.408,0.985,0.032
17406.000,21.000,1075.000,1.074,1.172,149.995,35.903,0.023,0.395,1.428,1.654,0.324,0.238,0.004
18631.000,263.000,13181.000,0.501,1.313,117.233,75.131,0.548,0.432,-2.989,-2.931,0.117,-0.857,0.146
18631.000,375.000,18800.000,0.616,1.000,-99999.000,140.181,0.013,0.225,-1.292,-1.296,0.147,0.186,0.004
15297.000,1.000,83.000,1.005,1.000,32.816,119.229,0.120,0.349,1.397,2.614,0.135,0.073,0.005
14965.000,121.000,6061.000,1.051,1.000,-99999.000,91.764,0.000,0.182,-1.224,-1.268,0.330,0.250,0.004
18007.000,12.000,633.000,1.091,1.000,12.215,125.787,0.084,0.424,-0.049,-2.903,0.359,0.950,0.050
15222.000,101.000,5072.000,0.490,1.435,28.714,41.755,0.649,0.235,0.288,2.403,0.195,0.912,0.025
18469.000,55.000,2778.000,0.795,1.000,0.125,439.523,0.000,0.086,0.456,1.027,0.395,0.925,0.143
17847.000,125.000,6268.000,1.320,1.000,30.201,182.730,0.213,0.054,0.079,0.109,0.265,0.855,0.828
18622.000,54.000,2741.000,0.738,,115.868,36.854,0.117,0.480,-1.086,-1.786,0.223,0.346,0.004
15291.000,323.000,16174.000,1.248,1.179,0.157,196.194,0.000,0.228,-0.504,-0.597,0.044,0.711,0.016
17638.000,18.000,936.000,1.042,1.000,10.687,343.995,0.132,0.010,0.136,0.213,0.167,0.886,0.934
15676.000,144.000,7234.000,0.995,1.000,21.832,281.460,0.267,0.011,0.790,2.229,0.201,0.639,0.013
17407.000,34.000,1712.000,0.717,1.000,62.809,160.649,0.631,0.036,0.125,0.112,0.143,0.729,0.502
17407.000,67.000,3378.000,0.946,1.161,0.366,280.796,0.295,0.181,0.177,0.055,0.020,0.374,0.028
15834.000,27.000,1387.000,0.985,1.000,19.341,727.710,0.877,0.092,0.039,0.048,0.341,0.822,0.542
15834.000,149.000,7491.000,1.139,1.000,5.898,274.238,0.916,0.045,-0.047,-0.094,0.190,0.917,0.898
16978.000,504.000,25220.000,1.051,1.000,-99999.000,80.366,0.101,0.233,-1.141,-1.694,0.340,0.305,0.007
16253.000,39.000,1960.000,1.185,1.000,8.149,31.676,0.108,0.445,-1.505,-1.228,0.115,-0.012,0.003
16150.000,268.000,13446.000,0.541,1.000,52.631,69.063,0.037,0.494,-1.698,-1.131,0.066,-0.176,0.008
14673.000,41.000,2089.000,0.878,1.000,16.700,50.116,0.027,0.491,1.182,0.992,0.094,0.446,0.003
17352.000,131.000,6556.000,0.952,1.000,10.847,361.987,0.214,0.002,-0.590,-2.694,0.104,0.440,0.005
16379.000,220.000,11029.000,1.395,1.000,0.057,496.373,0.000,0.003,0.579,1.854,0.267,0.864,0.032
16299.000,2.000,150.000,0.341,1.000,23.476,178.374,0.177,0.022,-0.813,-2.369,0.149,0.437,0.007
17324.000,66.000,3328.000,1.050,1.000,-99999.000,183.903,0.146,0.095,1.485,2.254,0.231,0.098,0.005
18226.000,74.000,3714.000,0.625,1.000,13.131,458.780,0.215,0.089,-0.287,-0.675,0.385,0.894,0.126
14568.000,22.000,1113.000,0.403,1.000,32.526,278.587,0.112,0.003,1.046,2.019,0.080,0.513,0.004
18685.000,297.000,14859.000,0.996,1.000,33.248,503.656,0.015,0.008,-0.695,-0.394,0.064,0.444,0.008
15266.000,49.000,2484.000,1.469,1.000,54.887,2296.064,0.076,0.009,-0.023,-0.060,0.227,0.951,0.847
14335.000,197.000,9868.000,1.025,1.000,0.363,268.944,0.912,0.108,-0.076,-0.078,0.087,0.760,0.473
16696.000,76.000,3820.000,0.518,1.000,35.519,678.914,0.650,0.013,-0.074,-0.627,0.328,0.984,0.038
18612.000,38.000,1940.000,1.221,1.000,46.176,146.314,0.003,0.127,-1.079,-1.707,0.125,0.362,0.005
18021.000,175.000,8763.000,0.794,1.153,0.175,735.594,0.907,0.016,-0.088,-0.077,0.067,0.703,0.139
18021.000,175.000,8797.000,1.046,1.144,123.044,410.360,0.730,0.019,-0.312,-0.218,0.067,0.597,0.095
18021.000,466.000,23324.000,1.009,1.000,24.223,279.776,0.248,0.029,-0.965,-0.685,0.090,0.392,0.009
16847.000,146.000,7343.000,1.171,2.230,54.015,363.387,0.589,0.023,-0.572,-1.855,0.110,0.754,0.019
17447.000,54.000,2737.000,0.934,1.000,0.226,130.212,0.577,0.141,-0.801,-2.764,0.125,0.227,0.014
14634.000,28.000,1412.000,0.515,1.000,0.100,27.969,0.000,0.018,1.585,1.918,0.167,0.060,0.004
17190.000,24.000,1224.000,0.353,0.003,5.509,85.945,0.333,0.219,-0.370,-2.803,0.096,0.561,0.021
