run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
5038.000,58.000,2915.000,-0.000,-14622437014834134384640.000,76.269,24.852,0.496,0.136,1.234,2.752,0.331,0.098,0.015
5419.000,89.000,4498.000,-1000247708154498349949070612140916736.000,0.000,25.682,145.545,0.776,0.095,0.296,0.917,0.244,0.973,0.398
5385.000,9.000,453.000,-0.000,-14622437014834134384640.000,16.643,35.220,0.028,0.311,1.398,2.287,0.152,0.157,0.002
5153.000,39.000,1999.000,-0.000,-14622437014834134384640.000,0.460,811.180,0.000,0.000,1.507,1.478,0.507,0.175,0.005
5042.000,56.000,2843.000,-0.000,-14622437014834134384640.000,12.014,217.318,0.222,0.042,0.690,0.372,0.027,0.502,0.012
5024.000,11.000,564.000,-0.000,-14622437014834134384640.000,2.953,122.676,0.362,0.106,-0.457,-0.483,0.175,0.696,0.055
5024.000,12.000,632.000,-0.000,-14622437014834134384640.000,104.512,182.036,0.221,0.046,0.746,1.994,0.388,0.742,0.027
5019.000,1.000,66.000,-0.000,-14622437014834134384640.000,47.009,206.059,0.000,0.016,1.470,1.509,0.466,0.210,0.015
5002.000,42.000,2135.000,-0.000,-14622437014834134384640.000,63.459,642.723,0.503,0.009,-0.127,-0.169,0.264,0.826,0.702
5203.000,90.000,4523.000,-0.000,-14622437014834134384640.000,23.345,314.306,0.071,0.002,-0.681,-0.818,0.118,0.646,0.010
5201.000,26.000,1343.000,-0.000,-14622437014834134384640.000,-99999.000,294.556,0.035,0.009,0.186,0.160,0.226,0.714,0.214
5049.000,38.000,1915.000,-0.000,-14622437014834134384640.000,0.078,146.571,0.000,0.002,-1.923,-2.415,0.316,-0.361,0.012
5341.000,155.000,7769.000,-0.000,-14622437014834134384640.000,9.011,48.887,0.058,0.385,-1.563,-2.513,0.044,-0.122,0.003
5384.000,120.000,6016.000,-0.000,-14622437014834134384640.000,8.744,563.941,0.762,0.029,-0.046,-0.056,0.204,0.815,0.564
5384.000,125.000,6261.000,-0.000,-14622437014834134384640.000,0.116,212.460,0.000,0.002,-0.776,-0.759,0.145,0.557,0.004
5384.000,128.000,6428.000,-0.000,-14622437014834134384640.000,6.478,63.157,0.947,0.130,0.028,0.046,0.291,0.892,0.899
5597.000,10.000,513.000,-0.000,-14622437014834134384640.000,22.796,768.784,0.112,0.000,0.900,1.692,0.119,0.689,0.006
5921.000,121.000,6071.000,-0.000,-14622437014834134384640.000,49.825,623.781,0.557,0.006,-0.129,-0.542,0.123,0.965,0.051
5611.000,26.000,1306.000,-0.000,-14622437014834134384640.000,53.507,509.363,0.706,0.014,0.161,2.598,0.081,0.942,0.025
5512.000,116.000,5848.000,-0.000,-14622437014834134384640.000,14.281,324.879,0.000,0.017,-0.464,-1.132,0.139,0.837,0.015
5337.000,37.000,1889.000,-0.000,-14622437014834134384640.000,22.198,633.162,0.924,0.002,-0.078,-0.374,0.186,0.976,0.075
5368.000,117.000,5895.000,-0.000,-14622437014834134384640.000,16.196,198.382,0.013,0.472,-2.251,-2.558,0.049,-0.517,0.006
5349.000,3.000,151.000,-0.000,-14622437014834134384640.000,0.749,454.943,0.463,0.128,1.111,0.996,0.084,0.502,0.005
5349.000,6.000,350.000,-0.000,-14622437014834134384640.000,12.829,52.454,0.169,0.413,-0.325,-2.647,0.217,0.739,0.009
5776.000,52.000,2609.000,-0.000,-14622437014834134384640.000,11.175,1042.140,0.799,0.022,0.265,0.326,0.095,0.827,0.220
5600.000,22.000,1105.000,-0.000,-14622437014834134384640.000,132.755,53.992,0.039,0.453,-0.456,-0.915,0.116,0.824,0.017
5143.000,0.000,1.000,-0.000,-14622437014834134384640.000,15.152,362.424,0.365,0.007,1.108,1.480,0.043,0.542,0.004
5130.000,76.000,3828.000,-0.000,-14622437014834134384640.000,3.044,450.357,0.689,0.005,0.404,2.263,0.226,0.882,0.038
5474.000,75.000,3775.000,-0.000,-14622437014834134384640.000,0.075,247.084,0.000,0.008,1.237,2.581,0.229,0.169,0.005
5600.000,174.000,8748.000,-0.000,-14622437014834134384640.000,44.374,109.677,0.240,0.369,-2.323,-1.074,0.094,-0.673,0.013
5444.000,43.000,2193.000,-0.000,-14622437014834134384640.000,37.377,477.169,0.962,0.028,0.157,0.438,0.077,0.970,0.951
5376.000,2.000,148.000,-0.000,-14622437014834134384640.000,15.872,164.674,0.008,0.121,-1.384,-2.025,0.060,0.038,0.003
5585.000,1.000,84.000,-0.000,-14622437014834134384640.000,11.183,235.747,0.018,0.003,-1.245,-1.220,0.168,0.230,0.004
5002.000,20.000,1050.000,-0.000,-14622437014834134384640.000,60.122,662.882,0.030,0.001,-1.974,-1.032,0.139,-0.388,0.004
